cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"ctrlmatch","348655069","Samwise Gamgee",60.000000,0.800000,"control","control",0.990000,0.468350,0.585438,0.430000,0.537500,0.001684,0.500900,0.001210,0.056956,1.000000,1.000000,0.000000,1.000000,0.020833,0.625000,1.000000,0.000000,,0.000000,20.000000,85.000000,66.886598,14.432990,100.000000,95.300000,0.983333,0.293246,0.585438
"ctrlmatch","348700751","Pantlaza, Sun-Favored",58.000000,0.793103,"midrange","control",0.495000,0.482759,0.608696,0.430000,0.542174,0.049983,0.527297,0.000861,0.046591,1.000000,1.000000,0.000000,1.000000,0.000000,0.608696,1.000000,1.000000,-0.170150,0.000000,20.000000,87.700000,68.017526,14.432990,100.000000,86.000000,0.844828,0.320963,0.608696
"ctrlmatch","348706682","Helga, Skittish Seer",64.000000,0.796875,"midrange","tokens",0.247500,0.531250,0.666667,0.450000,0.564706,0.046875,0.523077,0.006862,0.086877,1.000000,0.000000,0.000000,1.000000,0.000000,0.843137,1.000000,1.000000,,0.000000,20.000000,85.000000,55.716495,14.432990,100.000000,61.400000,0.859375,0.348718,0.666667
"ctrlmatch","348698950","Hei Bai, Forest Guardian",57.000000,0.807018,"control","control",1.000000,0.526316,0.652174,0.440000,0.545217,0.015772,0.507606,0.001457,0.010759,1.000000,1.000000,0.021739,1.000000,0.000000,0.652174,1.000000,1.000000,-0.037265,0.000000,20.000000,90.100000,71.964948,14.432990,100.000000,71.900000,1.000000,0.331047,0.652174
"ctrlmatch","348697235","Tifa Lockhart",56.000000,0.803571,"midrange","midrange",0.495000,0.535714,0.666667,0.540000,0.672000,0.035714,0.517241,0.005388,0.101604,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,73.800000,65.481443,14.432990,100.000000,71.900000,0.982143,0.344828,0.666667
"ctrlmatch","348703808","Splinter, Radical Rat",60.000000,0.800000,"aristocrats","aristocrats",0.990000,0.633333,0.791667,0.630000,0.787500,0.100000,0.542857,0.003092,0.163156,1.000000,0.500000,0.010417,1.000000,0.000000,0.000000,0.000000,0.000000,0.013822,0.000000,20.000000,52.200000,58.761856,14.432990,100.000000,73.200000,0.966667,0.429762,0.791667
"ctrlmatch","348685810","Blech, Loafing Pest",62.000000,0.790323,"control","recursion",1.000000,0.532258,0.673469,0.530000,0.670612,0.014500,0.506905,0.001268,0.120558,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,87.700000,76.334021,14.432990,100.000000,93.800000,1.000000,0.341385,0.673469
"ctrlmatch","348691169","Lumra, Bellow of the Woods",52.000000,0.807692,"midrange","midrange",0.495000,0.538462,0.666667,0.540000,0.668571,0.038462,0.518519,0.002699,0.061306,1.000000,1.000000,0.000000,1.000000,0.095238,0.523810,1.000000,0.000000,-0.069946,0.000000,20.000000,62.000000,60.406186,14.432990,100.000000,55.000000,0.961538,0.345679,0.666667
"ctrlmatch","348686053","Lorehold, the Historian",59.000000,0.813559,"conversion","control",0.110000,0.408492,0.502104,0.410000,0.503958,0.001712,0.501050,0.002724,0.200202,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,69.734021,14.432990,100.000000,93.100000,0.881356,0.251579,0.502104
"ctrlmatch","348702934","Rat King, Verminister",61.000000,0.786885,"aristocrats","aristocrats",0.990000,0.612022,0.777778,0.610000,0.775208,0.071038,0.530806,0.002238,0.124151,1.000000,1.000000,0.020833,1.000000,0.062500,0.541667,1.000000,1.000000,-0.067775,0.000000,20.000000,90.100000,74.485567,14.432990,100.000000,100.000000,0.967213,0.412849,0.777778
"ctrlmatch","372944767","Spider-Man 2099",64.000000,0.812500,"control","midrange",0.990000,0.453125,0.557692,0.450000,0.553846,0.000000,0.500000,0.000622,0.177238,1.000000,0.500000,0.009615,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,75.800000,72.868041,14.432990,100.000000,90.200000,0.984375,0.278846,0.557692
"ctrlmatch","379240024","Thranduil, the Elvenking",59.000000,0.813559,"control","recursion",1.000000,0.593220,0.729167,0.590000,0.725208,0.066085,0.529493,0.005155,0.116999,1.000000,1.000000,0.020833,1.000000,0.000000,0.000000,0.000000,1.000000,-0.081695,0.000000,20.000000,87.700000,73.569072,14.432990,100.000000,85.900000,1.000000,0.386088,0.729167
"ctrlmatch","380161595","Ureni of the Unwritten",60.000000,0.800000,"control","control",0.742500,0.483333,0.604167,0.480000,0.600000,0.048316,0.526306,0.003790,0.088191,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,85.000000,58.103093,14.432990,100.000000,61.700000,0.950000,0.317977,0.604167
"ctrlmatch","348704782","Norman Osborn // Green Goblin",59.000000,0.830508,"control","control",0.990000,0.508475,0.612245,0.510000,0.614082,0.015237,0.507606,0.000347,0.082336,1.000000,1.000000,0.020408,1.000000,0.000000,0.000000,0.000000,0.000000,-0.073527,0.000000,20.000000,87.700000,73.004124,14.432990,100.000000,84.700000,1.000000,0.310779,0.612245
"ctrlmatch","357781350","Maralen, Fae Ascendant",66.000000,0.803030,"control","recursion",1.000000,0.515152,0.641509,0.520000,0.647547,0.028773,0.514364,0.002047,0.079015,1.000000,1.000000,0.018868,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,67.909278,14.432990,100.000000,53.000000,0.984848,0.329970,0.641509
"ctrlmatch","348649680","Rootha, Mercurial Artist",58.000000,0.810345,"control","control",1.000000,0.517241,0.638298,0.480000,0.592340,0.032741,0.516342,0.002657,0.099637,1.000000,0.500000,0.010638,1.000000,0.000000,0.531915,1.000000,0.000000,-0.102501,0.000000,20.000000,80.000000,75.349485,14.432990,100.000000,94.300000,0.982759,0.329580,0.638298
"ctrlmatch","348640539","Jazal Goldmane",58.000000,0.810345,"control","control",1.000000,0.517241,0.638298,0.480000,0.592340,0.000000,0.500000,0.000358,0.110605,1.000000,1.000000,0.000000,1.000000,0.000000,0.510638,1.000000,1.000000,,0.000000,20.000000,85.000000,66.891753,14.432990,100.000000,94.400000,1.000000,0.319149,0.638298
"ctrlmatch","364454802","Yuriko, the Tiger's Shadow",65.000000,0.800000,"aristocrats","aristocrats",0.837692,0.492308,0.615385,0.490000,0.612500,0.030769,0.516129,0.002766,0.106752,1.000000,0.500000,0.009615,1.000000,0.000000,0.000000,0.000000,1.000000,-0.058324,0.000000,20.000000,75.800000,67.498969,14.432990,100.000000,66.800000,0.769231,0.317618,0.615385
"ctrlmatch","364454776","Roxanne, Starfall Savant",59.000000,0.830508,"midrange","control",0.371250,0.508475,0.612245,0.510000,0.614082,0.000000,0.500000,0.001726,0.087755,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,77.718557,14.432990,100.000000,94.300000,0.898305,0.306122,0.612245
"ctrlmatch","357221299","Zada, Hedron Grinder",69.000000,0.811594,"control","control",1.000000,0.508710,0.626804,0.480000,0.591429,0.015957,0.507967,0.001447,0.076869,1.000000,1.000000,0.017857,1.000000,0.000000,0.000000,0.000000,0.000000,-0.024929,0.000000,20.000000,90.100000,73.753608,14.432990,100.000000,77.100000,1.000000,0.318395,0.626804
"ctrlmatch","348700746","Lluwen, Imperfect Naturalist",59.000000,0.813559,"control","recursion",1.000000,0.576271,0.708333,0.580000,0.712917,0.015237,0.506699,0.001526,0.078810,1.000000,1.000000,0.000000,1.000000,0.125000,0.583333,1.000000,1.000000,,0.000000,20.000000,87.700000,75.317526,14.432990,100.000000,89.200000,0.983051,0.358912,0.708333
"ctrlmatch","359856515","Pantlaza, Sun-Favored",59.000000,0.813559,"control","control",1.000000,0.442390,0.543771,0.440000,0.540833,0.001712,0.500969,0.000127,0.089731,1.000000,1.000000,0.000000,1.000000,0.000000,0.520833,1.000000,1.000000,-0.004045,0.000000,20.000000,87.700000,70.435052,14.432990,100.000000,85.700000,0.966102,0.272413,0.543771
"ctrlmatch","352033451","Light-Paws, Emperor's Voice",59.000000,0.779661,"control","control",1.000000,0.491525,0.630435,0.440000,0.564348,0.016949,0.508772,0.000456,0.176063,1.000000,1.000000,0.000000,1.000000,0.000000,0.521739,1.000000,1.000000,,0.000000,20.000000,77.500000,69.228866,14.432990,100.000000,88.600000,1.000000,0.320748,0.630435
"ctrlmatch","348700309","Niv-Mizzet, Parun",57.000000,0.807018,"control","control",1.000000,0.438596,0.543478,0.420000,0.520435,0.000000,0.500000,0.001898,0.137467,1.000000,0.500000,0.010870,1.000000,0.000000,0.652174,1.000000,1.000000,-0.089057,0.000000,20.000000,75.800000,71.929897,14.432990,100.000000,88.400000,0.929825,0.271739,0.543478
"ctrlmatch","350684046","Hei Bai, Forest Guardian",59.000000,0.779661,"control","control",1.000000,0.508475,0.652174,0.460000,0.590000,0.016949,0.508475,0.001718,0.049840,1.000000,1.000000,0.021739,1.000000,0.000000,0.608696,1.000000,1.000000,,0.000000,20.000000,90.100000,69.832990,14.432990,100.000000,65.900000,1.000000,0.331614,0.652174
"ctrlmatch","348705106","Etali, Primal Conqueror // Etali, Primal Sickness",58.000000,0.810345,"midrange","control",0.495000,0.568966,0.702128,0.500000,0.617021,0.051724,0.523810,0.002520,0.080365,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.166581,0.000000,20.000000,75.800000,72.574227,14.432990,100.000000,79.200000,0.948276,0.367781,0.702128
"ctrlmatch","348706470","Fynn, the Fangbearer",60.000000,0.800000,"midrange","midrange",0.495000,0.555556,0.694444,0.520000,0.650000,0.036195,0.516836,0.003808,0.132230,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,63.700000,68.965979,14.432990,100.000000,83.100000,0.966667,0.358914,0.694444
"ctrlmatch","348676996","Elas il-Kor, Sadistic Pilgrim",63.000000,0.809524,"aristocrats","aristocrats",0.990000,0.481481,0.594771,0.480000,0.592941,0.047619,0.526012,0.002800,0.244594,1.000000,1.000000,0.000000,1.000000,0.000000,0.568627,1.000000,1.000000,-0.082763,0.000000,20.000000,87.700000,73.476289,14.432990,100.000000,86.000000,0.888889,0.312857,0.594771
"ctrlmatch","344214712","Lurrus of the Dream-Den",59.000000,0.796610,"aristocrats","aristocrats",0.990000,0.542373,0.680851,0.540000,0.677872,0.084746,0.542373,0.001820,0.164253,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,72.182474,14.432990,100.000000,94.100000,0.932203,0.369275,0.680851
"ctrlmatch","348697377","Marina Vendrell",57.000000,0.807018,"control","control",1.000000,0.491228,0.608696,0.390000,0.483261,0.052632,0.528302,0.003523,0.052213,1.000000,1.000000,0.021739,1.000000,0.000000,0.000000,0.000000,0.000000,-0.060038,0.000000,20.000000,90.100000,68.944330,14.432990,100.000000,72.200000,0.964912,0.321575,0.608696
"ctrlmatch","357021559","Kefka, Court Mage // Kefka, Ruler of Ruin",57.000000,0.807018,"control","aristocrats",0.866250,0.438596,0.543478,0.440000,0.545217,0.017544,0.510204,0.001394,0.033168,1.000000,1.000000,0.021739,1.000000,0.000000,0.565217,1.000000,1.000000,,0.000000,20.000000,75.800000,69.628866,14.432990,100.000000,73.700000,0.964912,0.277285,0.543478
"ctrlmatch","348688663","Lorehold, the Historian",58.000000,0.793103,"control","control",0.742500,0.450366,0.567852,0.410000,0.516957,0.036573,0.521161,0.001503,0.019223,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.026697,0.000000,20.000000,87.700000,71.110309,14.432990,100.000000,95.200000,0.982759,0.295942,0.567852
"ctrlmatch","348648402","Speedball, New Warrior",59.000000,0.779661,"control","control",0.660000,0.446328,0.572464,0.440000,0.564348,0.005650,0.503185,0.000601,0.233713,1.000000,0.500000,0.010870,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,53.600000,59.958763,14.432990,100.000000,65.100000,1.000000,0.288055,0.572464
"ctrlmatch","348664392","Peter Parker // Amazing Spider-Man",62.000000,0.790323,"control","control",0.742500,0.467742,0.591837,0.400000,0.506122,0.016129,0.508772,0.001769,0.087274,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.081895,0.000000,20.000000,85.000000,64.350515,14.432990,100.000000,82.800000,0.935484,0.301110,0.591837
"ctrlmatch","276328779","Thor Odinson",61.000000,0.803279,"control","control",1.000000,0.442623,0.551020,0.440000,0.547755,0.000000,0.500000,0.000288,0.104462,1.000000,1.000000,0.000000,1.000000,0.000000,0.571429,1.000000,1.000000,,0.000000,20.000000,87.700000,75.883505,14.432990,100.000000,92.300000,0.983607,0.275510,0.551020
"ctrlmatch","348668324","Gogo, Master of Mimicry",59.000000,0.796610,"control","control",0.990000,0.491525,0.617021,0.470000,0.590000,0.011299,0.505814,0.007640,0.179733,1.000000,0.500000,0.010638,1.000000,0.000000,0.000000,0.000000,0.000000,-0.012210,0.000000,20.000000,73.800000,65.783505,14.432990,100.000000,100.000000,1.000000,0.312098,0.617021
"ctrlmatch","348654125","The Unbeatable Squirrel Girl",61.000000,0.803279,"midrange","midrange",0.495000,0.590164,0.734694,0.540000,0.672245,0.049180,0.521739,0.004064,0.068022,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,76.439175,14.432990,100.000000,99.800000,0.934426,0.383319,0.734694
"ctrlmatch","348670125","Anina, Natural Parallelist",59.000000,0.779661,"midrange","midrange",0.618750,0.559322,0.717391,0.530000,0.679783,0.033898,0.515625,0.004405,0.121602,1.000000,0.500000,0.010870,1.000000,0.000000,0.000000,0.000000,1.000000,-0.079628,0.000000,20.000000,77.500000,69.886598,14.432990,100.000000,67.200000,0.983051,0.369905,0.717391
"ctrlmatch","348654077","The Serpent Society",58.000000,0.793103,"midrange","midrange",1.000000,0.568966,0.717391,0.570000,0.718696,0.000000,0.500000,0.001993,0.062004,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,73.848454,14.432990,100.000000,84.100000,0.982759,0.358696,0.717391
"ctrlmatch","357781288","The Great Goblin",59.000000,0.779661,"midrange","aristocrats",0.618750,0.514124,0.659420,0.510000,0.654130,0.020887,0.510367,0.004766,0.082002,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.087003,0.000000,20.000000,90.100000,77.446392,14.432990,100.000000,94.400000,0.983051,0.336546,0.659420
"ctrlmatch","348684496","Omnath, Locus of Creation",57.000000,0.789474,"midrange","midrange",0.247500,0.475811,0.602694,0.440000,0.557333,0.037214,0.520349,0.002697,0.119147,1.000000,0.000000,0.000000,1.000000,0.000000,0.733333,1.000000,1.000000,,0.000000,20.000000,87.700000,64.646392,14.432990,100.000000,75.500000,0.912281,0.313611,0.602694
"ctrlmatch","355638195","Giada, Font of Hope",68.000000,0.808824,"control","control",0.990000,0.441176,0.545455,0.380000,0.469818,0.044118,0.526316,0.001678,0.076677,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.054273,0.000000,20.000000,90.100000,67.459794,14.432990,100.000000,65.400000,0.985294,0.287081,0.545455
"ctrlmatch","348701114","Sythis, Harvest's Hand",56.000000,0.785714,"control","control",0.990000,0.500000,0.636364,0.480000,0.610909,0.017857,0.509091,0.001639,0.102869,1.000000,1.000000,0.000000,1.000000,0.000000,0.704545,1.000000,1.000000,,0.000000,20.000000,85.000000,66.340206,14.432990,100.000000,84.900000,1.000000,0.323967,0.636364
"ctrlmatch","348683861","Vial Smasher the Fierce",58.000000,0.810345,"midrange","aristocrats",0.495000,0.465517,0.574468,0.470000,0.580000,0.000000,0.500000,0.003014,0.127612,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.095346,0.000000,20.000000,90.100000,77.047423,14.432990,100.000000,94.000000,0.948276,0.287234,0.574468
"ctrlmatch","353408685","Y'shtola, Night's Blessed",59.000000,0.813559,"recursion","recursion",0.990000,0.542373,0.666667,0.540000,0.663750,0.050847,0.524590,0.001144,0.081106,1.000000,1.000000,0.020833,1.000000,0.000000,0.666667,1.000000,1.000000,,0.000000,20.000000,87.700000,69.502062,14.432990,100.000000,84.400000,0.932203,0.349727,0.666667
"ctrlmatch","348705789","Kotis, the Fangkeeper",59.000000,0.830508,"midrange","midrange",0.990000,0.525424,0.632653,0.530000,0.638163,0.000000,0.500000,0.002266,0.096271,1.000000,1.000000,0.020408,1.000000,0.000000,0.571429,1.000000,1.000000,-0.152379,0.000000,20.000000,87.700000,73.973196,14.432990,100.000000,84.600000,0.966102,0.316327,0.632653
"ctrlmatch","348688731","Phelia, Exuberant Shepherd",59.000000,0.830508,"control","control",0.990000,0.474576,0.571429,0.460000,0.553878,0.000000,0.500000,0.000438,0.146812,1.000000,1.000000,0.000000,1.000000,0.040816,0.489796,1.000000,0.000000,,0.000000,20.000000,79.100000,72.851546,14.432990,100.000000,94.400000,1.000000,0.285714,0.571429
"ctrlmatch","348680577","Zimone, Infinite Analyst",63.000000,0.793651,"midrange","midrange",0.618750,0.560847,0.706667,0.520000,0.655200,0.034472,0.515853,0.004367,0.098922,1.000000,0.500000,0.010000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.087758,0.000000,20.000000,65.200000,70.914433,14.432990,100.000000,87.000000,0.984127,0.364536,0.706667
"ctrlmatch","348686034","Mendicant Core, Guidelight",59.000000,0.813559,"control","control",0.990000,0.440678,0.541667,0.420000,0.516250,0.016949,0.509804,0.002869,0.142471,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,,0.000000,20.000000,73.800000,67.087629,14.432990,100.000000,94.300000,1.000000,0.276144,0.541667
"ctrlmatch","348694965","Sheoldred, the Apocalypse",60.000000,0.833333,"aristocrats","recursion",0.761538,0.538889,0.646667,0.520000,0.624000,0.016667,0.507853,0.003662,0.067602,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.052969,0.000000,20.000000,87.700000,75.914433,14.432990,100.000000,94.400000,0.816667,0.328412,0.646667
"ctrlmatch","348666071","Tannuk, Steadfast Second",57.000000,0.789474,"spells","spells",0.148500,0.438596,0.555556,0.440000,0.557333,0.040936,0.524476,0.002364,0.133774,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,75.800000,67.791753,14.432990,100.000000,94.400000,0.526316,0.291375,0.555556
"ctrlmatch","348684557","Quandrix, the Proof",63.000000,0.825397,"midrange","midrange",0.495000,0.557480,0.675408,0.480000,0.581538,0.060125,0.528500,0.004798,0.101604,1.000000,0.500000,0.009615,1.000000,0.000000,0.000000,0.000000,0.000000,-0.133312,0.000000,20.000000,87.700000,71.859794,14.432990,100.000000,87.000000,0.857143,0.356953,0.675408
"ctrlmatch","276331365","Peter Parker // Amazing Spider-Man",59.000000,0.796610,"midrange","midrange",0.123750,0.508475,0.638298,0.410000,0.514681,0.050847,0.526316,0.001591,0.132113,1.000000,0.500000,0.010638,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.000000,61.654639,14.432990,100.000000,84.500000,0.779661,0.335946,0.638298
"ctrlmatch","348696658","Lorehold, the Historian",60.000000,0.833333,"control","control",0.866250,0.450000,0.540000,0.430000,0.516000,0.022222,0.512658,0.000707,0.074613,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.026440,0.000000,20.000000,87.700000,70.522680,14.432990,100.000000,94.000000,0.950000,0.276835,0.540000
"ctrlmatch","380052569","Samwise Gamgee",59.000000,0.813559,"control","control",0.990000,0.476288,0.585438,0.470000,0.577708,0.001712,0.500900,0.000528,0.139648,1.000000,1.000000,0.000000,1.000000,0.041667,0.687500,1.000000,0.000000,,0.000000,20.000000,85.000000,71.969072,14.432990,100.000000,94.800000,0.983051,0.293246,0.585438
"ctrlmatch","348660636","Speedball, New Warrior",64.000000,0.796875,"control","control",1.000000,0.500000,0.627451,0.450000,0.564706,0.010417,0.505263,0.003436,0.138224,1.000000,0.500000,0.009804,1.000000,0.000000,0.000000,0.000000,0.000000,-0.078251,0.000000,20.000000,84.500000,73.632990,14.432990,100.000000,90.500000,1.000000,0.317028,0.627451
"ctrlmatch","348705951","Combustion Man",61.000000,0.819672,"control","control",1.000000,0.524590,0.640000,0.510000,0.622200,0.000000,0.500000,0.001510,0.166341,1.000000,1.000000,0.000000,1.000000,0.000000,0.400000,1.000000,1.000000,,0.000000,20.000000,75.800000,75.154639,14.432990,100.000000,100.000000,1.000000,0.320000,0.640000
"ctrlmatch","348682470","Rashmi, Eternities Crafter",63.000000,0.793651,"midrange","midrange",0.495000,0.544974,0.686667,0.490000,0.617400,0.052910,0.525510,0.003656,0.097465,1.000000,0.500000,0.010000,1.000000,0.000000,0.700000,1.000000,1.000000,-0.073503,0.000000,20.000000,90.100000,74.804124,14.432990,100.000000,91.900000,0.857143,0.360850,0.686667
"ctrlmatch","348687503","Karlach, Raging Tiefling",60.000000,0.816667,"midrange","control",0.371250,0.500000,0.612245,0.480000,0.587755,0.016667,0.508475,0.000712,0.072344,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,83.700000,72.888660,14.432990,100.000000,100.000000,0.933333,0.311311,0.612245
"ctrlmatch","348707088","Gandalf, Friend of the Shire",59.000000,0.813559,"tokens","control",0.165000,0.491525,0.604167,0.470000,0.577708,0.016949,0.508772,0.007530,0.289788,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,75.800000,69.974227,14.432990,100.000000,100.000000,0.898305,0.307383,0.604167
"ctrlmatch","371538787","The Unbeatable Squirrel Girl",60.000000,0.816667,"midrange","midrange",0.371250,0.622222,0.761905,0.570000,0.697959,0.055556,0.523364,0.004908,0.115004,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,92.200000,73.235052,14.432990,100.000000,88.700000,0.966667,0.398754,0.761905
"ctrlmatch","372944783","Jodah, the Unifier",60.000000,0.816667,"recursion","recursion",1.000000,0.550000,0.673469,0.550000,0.673469,0.105556,0.553073,0.003615,0.076052,1.000000,1.000000,0.020408,1.000000,0.000000,0.693878,1.000000,1.000000,-0.042405,0.000000,20.000000,90.100000,65.227835,14.432990,100.000000,64.600000,0.783333,0.372477,0.673469
"ctrlmatch","376945531","Anina, Natural Parallelist",59.000000,0.813559,"midrange","midrange",0.742500,0.610169,0.750000,0.530000,0.651458,0.062147,0.526829,0.005122,0.097465,1.000000,0.500000,0.010417,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,75.800000,71.306186,14.432990,100.000000,73.100000,1.000000,0.395122,0.750000
"ctrlmatch","353995848","Azusa, Lost but Seeking",54.000000,0.814815,"control","control",0.742500,0.530864,0.651515,0.530000,0.650455,0.012346,0.505882,0.005655,0.120167,1.000000,1.000000,0.000000,1.000000,0.000000,0.613636,1.000000,0.000000,-0.018295,0.000000,20.000000,85.000000,64.396907,14.432990,100.000000,83.100000,0.962963,0.329590,0.651515
"ctrlmatch","348688739","Emet-Selch, Unsundered // Hades, Sorcerer of Eld",61.000000,0.786885,"aristocrats","aristocrats",0.837692,0.491803,0.625000,0.490000,0.622708,0.032787,0.517241,0.003614,0.138757,1.000000,0.500000,0.010417,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,63.700000,70.122680,14.432990,100.000000,92.100000,0.803279,0.323276,0.625000
"ctrlmatch","348701680","The Neutrinos",58.000000,0.810345,"control","control",0.866250,0.465517,0.574468,0.430000,0.530638,0.017241,0.509434,0.000372,0.072913,1.000000,1.000000,0.000000,1.000000,0.000000,0.489362,1.000000,0.000000,-0.011824,0.000000,20.000000,87.700000,73.481443,14.432990,100.000000,94.400000,1.000000,0.292654,0.574468
"ctrlmatch","364454773","Karumonix, the Rat King",59.000000,0.813559,"aristocrats","aristocrats",0.913846,0.593220,0.729167,0.590000,0.725208,0.084746,0.538462,0.002887,0.082832,1.000000,1.000000,0.020833,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,69.703093,14.432990,100.000000,83.100000,0.983051,0.392628,0.729167
"ctrlmatch","348648470","Sarkhan, Dragon Ascendant",56.000000,0.803571,"control","control",0.618750,0.482143,0.600000,0.480000,0.597333,0.017857,0.509434,0.008649,0.051686,1.000000,1.000000,0.022222,1.000000,0.000000,0.000000,0.000000,1.000000,-0.004624,0.000000,20.000000,87.700000,71.244330,14.432990,100.000000,100.000000,0.964286,0.305660,0.600000
"ctrlmatch","348697993","Mm'menon, the Right Hand",58.000000,0.827586,"midrange","control",0.618750,0.520028,0.628367,0.500000,0.604167,0.016893,0.508255,0.009714,0.146623,1.000000,0.500000,0.010417,1.000000,0.000000,0.583333,1.000000,1.000000,,0.000000,20.000000,73.800000,67.242268,14.432990,100.000000,88.800000,0.965517,0.319371,0.628367
"ctrlmatch","276328004","Metalhead",60.000000,0.833333,"control","control",1.000000,0.488889,0.586667,0.480000,0.576000,0.005556,0.502857,0.001556,0.168039,1.000000,0.500000,0.010000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.059989,0.000000,20.000000,92.200000,77.227835,14.432990,100.000000,93.900000,0.966667,0.295010,0.586667
"ctrlmatch","360393368","Glarb, Calamity's Augur",62.000000,0.822581,"recursion","recursion",1.000000,0.596774,0.725490,0.600000,0.729412,0.064516,0.528571,0.004104,0.108023,1.000000,1.000000,0.019608,1.000000,0.000000,0.607843,1.000000,1.000000,,0.000000,20.000000,87.700000,72.435052,14.432990,100.000000,76.900000,0.903226,0.383473,0.725490
"ctrlmatch","366610556","Giada, Font of Hope",59.000000,0.813559,"control","control",1.000000,0.457627,0.562500,0.440000,0.540833,0.016949,0.509434,0.000495,0.102814,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.017888,0.000000,20.000000,90.100000,74.665979,14.432990,100.000000,100.000000,1.000000,0.286557,0.562500
"ctrlmatch","351214517","Sythis, Harvest's Hand",64.000000,0.812500,"midrange","control",0.618750,0.500000,0.615385,0.450000,0.553846,0.015625,0.507937,0.001150,0.034232,1.000000,1.000000,0.000000,1.000000,0.000000,0.673077,1.000000,1.000000,,0.000000,20.000000,87.700000,73.024742,14.432990,100.000000,86.800000,0.937500,0.312576,0.615385
"ctrlmatch","348679950","The Balrog, Durin's Bane",60.000000,0.833333,"control","aristocrats",0.618750,0.500000,0.600000,0.500000,0.600000,0.050000,0.526316,0.004224,0.099505,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.029857,0.000000,20.000000,90.100000,76.557732,14.432990,100.000000,93.000000,0.966667,0.315789,0.600000
"ctrlmatch","348694632","Vial Smasher the Fierce",57.000000,0.842105,"midrange","aristocrats",0.618750,0.508772,0.604167,0.510000,0.605625,0.035088,0.517857,0.003417,0.054313,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.700000,72.473196,14.432990,100.000000,77.900000,0.964912,0.312872,0.604167
