cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"ctrlmatch","381184471","Ulalek, Fused Atrocity",61.000000,0.721311,"conversion","control",0.220000,0.327869,0.454545,0.300000,0.415909,0.021858,0.517241,0.001819,0.060639,1.000000,0.500000,0.011364,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,50.600000,42.564948,17.525773,100.000000,47.500000,0.573770,0.235110,0.454545
"ctrlmatch","381385808","Doctor Doom, King of Latveria",62.000000,0.725806,"control","recursion",0.565714,0.419355,0.577778,0.400000,0.551111,0.016129,0.509804,0.002426,0.053629,1.000000,0.500000,0.011111,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,68.700000,61.187629,17.525773,100.000000,67.800000,0.967742,0.294553,0.577778
"ctrlmatch","381158257","Muldrotha, the Gravetide",59.000000,0.711864,"control","control",0.990000,0.474576,0.666667,0.410000,0.575952,0.067797,0.538462,0.003924,0.111354,1.000000,1.000000,0.023810,1.000000,0.000000,0.000000,0.000000,1.000000,-0.014041,0.000000,20.000000,5.200000,49.903093,17.525773,100.000000,86.400000,0.881356,0.358974,0.666667
"ctrlmatch","379660085","Kamiz, Obscura Oculus",61.000000,0.721311,"aggro","control",0.240000,0.377049,0.522727,0.370000,0.512955,0.000000,0.500000,0.001654,0.075534,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,47.437113,17.525773,100.000000,74.200000,0.704918,0.261364,0.522727
"ctrlmatch","378795557","Myra the Magnificent",65.000000,0.723077,"midrange","midrange",1.000000,0.415385,0.574468,0.370000,0.511702,0.046154,0.529412,0.001365,0.063635,1.000000,1.000000,0.021277,1.000000,0.000000,0.000000,0.000000,0.000000,-0.057860,0.000000,20.000000,68.700000,68.927835,17.525773,100.000000,86.400000,0.969231,0.304130,0.574468
"ctrlmatch","381128905","Don Andres, the Renegade",63.000000,0.714286,"recursion","recursion",0.990000,0.412698,0.577778,0.410000,0.574000,0.031746,0.520000,0.004477,0.080405,1.000000,1.000000,0.022222,1.000000,0.000000,0.488889,1.000000,1.000000,,0.000000,20.000000,70.400000,65.987629,17.525773,100.000000,72.100000,0.888889,0.300444,0.577778
"ctrlmatch","378583943","Gretchen Titchwillow",59.000000,0.728814,"midrange","control",0.495000,0.389831,0.534884,0.390000,0.535116,0.016949,0.511111,0.000373,0.105035,1.000000,0.500000,0.011628,1.000000,0.000000,0.674419,1.000000,1.000000,-0.043738,0.000000,20.000000,42.500000,55.571134,17.525773,100.000000,94.500000,0.813559,0.273385,0.534884
"ctrlmatch","368909216","Sally Sparrow",63.000000,0.714286,"control","recursion",0.742500,0.412698,0.577778,0.350000,0.490000,0.047619,0.530612,0.003060,0.059668,1.000000,1.000000,0.022222,1.000000,0.000000,0.622222,1.000000,1.000000,,0.000000,20.000000,42.500000,53.661856,17.525773,100.000000,75.800000,0.984127,0.306576,0.577778
"ctrlmatch","381413007","Witherbloom, the Balancer",61.000000,0.721311,"control","recursion",0.990000,0.508197,0.704545,0.510000,0.707045,0.000000,0.500000,0.004782,0.074153,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.015223,0.000000,20.000000,50.600000,56.806186,17.525773,100.000000,77.700000,0.934426,0.352273,0.704545
"ctrlmatch","381394407","Kefka, Court Mage // Kefka, Ruler of Ruin",61.000000,0.737705,"control","control",0.707143,0.426230,0.577778,0.380000,0.515111,0.049180,0.530612,0.002850,0.094186,1.000000,1.000000,0.022222,1.000000,0.000000,0.622222,1.000000,1.000000,,0.000000,20.000000,70.400000,66.938144,17.525773,100.000000,79.200000,0.950820,0.306576,0.577778
"ctrlmatch","381396111","Glarb, Calamity's Augur",59.000000,0.694915,"control","control",1.000000,0.474576,0.682927,0.420000,0.604390,0.016949,0.509091,0.002560,0.063532,1.000000,1.000000,0.024390,1.000000,0.000000,0.634146,1.000000,1.000000,0.024827,0.000000,20.000000,27.700000,54.261856,17.525773,100.000000,85.800000,0.949153,0.347672,0.682927
"ctrlmatch","381384494","Urza, Lord High Artificer",62.000000,0.709677,"control","control",0.990000,0.435484,0.613636,0.440000,0.620000,0.008065,0.504673,0.003185,0.223838,1.000000,0.500000,0.011364,1.000000,0.000000,0.590909,1.000000,1.000000,,0.000000,20.000000,0.000000,52.719588,17.525773,100.000000,99.800000,0.967742,0.309686,0.613636
"ctrlmatch","381569655","Zurgo Stormrender",62.000000,0.741935,"midrange","recursion",0.495000,0.453731,0.611550,0.390000,0.525652,0.002118,0.501170,0.002579,0.113263,1.000000,1.000000,0.000000,1.000000,0.000000,0.608696,1.000000,1.000000,-0.142857,0.000000,20.000000,70.400000,66.348454,17.525773,100.000000,79.300000,0.967742,0.306490,0.611550
"ctrlmatch","381389953","Ashling, the Limitless",61.000000,0.704918,"recursion","recursion",0.990000,0.329525,0.467465,0.330000,0.468140,0.001656,0.501259,0.009476,0.138819,1.000000,1.000000,0.023256,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,56.100000,47.084536,17.525773,100.000000,46.400000,0.770492,0.234321,0.467465
"ctrlmatch","381384427","Dina, Essence Brewer",59.000000,0.711864,"control","recursion",1.000000,0.542373,0.761905,0.540000,0.758571,0.015237,0.507123,0.002368,0.045314,1.000000,1.000000,0.000000,1.000000,0.000000,0.761905,1.000000,1.000000,0.002799,0.000000,20.000000,50.600000,63.072165,17.525773,100.000000,96.300000,1.000000,0.386380,0.761905
"ctrlmatch","381389940","Jodah, the Unifier",61.000000,0.721311,"recursion","recursion",0.990000,0.426230,0.590909,0.430000,0.596136,0.016393,0.509804,0.004646,0.097924,1.000000,1.000000,0.022727,1.000000,0.000000,0.659091,1.000000,1.000000,,0.000000,20.000000,52.100000,56.870103,17.525773,100.000000,70.000000,0.885246,0.301248,0.590909
"ctrlmatch","381368602","Ulalek, Fused Atrocity",64.000000,0.687500,"recursion","recursion",1.000000,0.312500,0.454545,0.310000,0.450909,0.041667,0.535714,0.006406,0.076050,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,1.000000,0.026691,0.000000,20.000000,48.800000,43.325773,17.525773,100.000000,30.800000,0.562500,0.243506,0.454545
"ctrlmatch","381371141","Frodo, Adventurous Hobbit",60.000000,0.716667,"midrange","control",0.618750,0.433333,0.604651,0.400000,0.558140,0.016667,0.509804,0.000426,0.055949,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,49.956701,17.525773,100.000000,94.500000,0.950000,0.308254,0.604651
"ctrlmatch","381393071","Doctor Doom, King of Latveria",61.000000,0.721311,"recursion","recursion",0.990000,0.475410,0.659091,0.480000,0.665455,0.016393,0.508772,0.002689,0.086215,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,1.000000,-0.089587,0.000000,20.000000,68.700000,65.564948,17.525773,100.000000,79.800000,0.885246,0.335327,0.659091
"ctrlmatch","381383665","Muldrotha, the Gravetide",66.000000,0.742424,"recursion","recursion",0.990000,0.500000,0.673469,0.500000,0.673469,0.045455,0.523810,0.003188,0.057779,1.000000,1.000000,0.020408,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,44.000000,55.810309,17.525773,100.000000,64.400000,0.893939,0.352770,0.673469
"ctrlmatch","381371127","Orvar, the All-Form",66.000000,0.712121,"midrange","midrange",0.990000,0.439394,0.617021,0.390000,0.547660,0.030303,0.517857,0.003149,0.077450,1.000000,0.500000,0.010638,1.000000,0.000000,0.468085,1.000000,1.000000,0.007343,0.000000,20.000000,42.500000,54.690722,17.525773,100.000000,77.200000,0.924242,0.319529,0.617021
"ctrlmatch","380717150","Carmen, Cruel Skymarcher",62.000000,0.725806,"recursion","recursion",0.990000,0.435484,0.600000,0.440000,0.606222,0.016129,0.509434,0.001193,0.141447,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,1.000000,1.000000,,0.000000,20.000000,0.000000,50.253608,17.525773,100.000000,87.600000,0.951613,0.305660,0.600000
"ctrlmatch","380684028","Myra the Magnificent",62.000000,0.709677,"midrange","midrange",0.990000,0.419355,0.590909,0.420000,0.591818,0.000000,0.500000,0.000852,0.134879,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,0.000000,-0.059830,0.000000,20.000000,68.700000,71.301031,17.525773,100.000000,93.900000,1.000000,0.295455,0.590909
"ctrlmatch","378283682","Sally Sparrow",62.000000,0.725806,"aggro","midrange",0.300000,0.419355,0.577778,0.350000,0.482222,0.016129,0.509804,0.001441,0.040900,1.000000,1.000000,0.022222,1.000000,0.000000,0.577778,1.000000,0.000000,,0.000000,20.000000,42.500000,56.651546,17.525773,100.000000,87.800000,0.822581,0.294553,0.577778
"ctrlmatch","380688609","Kitt Kanto, Mayhem Diva",64.000000,0.718750,"control","midrange",0.495000,0.421875,0.586957,0.410000,0.570435,0.015625,0.509434,0.004825,0.128544,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.102760,0.000000,20.000000,59.800000,55.131959,17.525773,100.000000,56.300000,0.937500,0.299016,0.586957
"ctrlmatch","379024704","Archangel Avacyn // Avacyn, the Purifier",57.000000,0.719298,"aggro","control",0.600000,0.421053,0.585366,0.350000,0.486585,0.017544,0.510638,0.001959,0.094587,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,48.890722,17.525773,100.000000,90.400000,0.877193,0.298910,0.585366
"ctrlmatch","381200305","Silverquill, the Disputant",62.000000,0.709677,"midrange","midrange",0.495000,0.403226,0.568182,0.370000,0.521364,0.016129,0.510204,0.001433,0.058977,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.069057,0.000000,20.000000,0.000000,50.474227,17.525773,100.000000,93.700000,1.000000,0.289889,0.568182
"ctrlmatch","381366828","Ureni of the Unwritten",62.000000,0.725806,"control","control",0.247500,0.387097,0.533333,0.390000,0.537333,0.000000,0.500000,0.006593,0.138647,1.000000,0.500000,0.011111,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,58.100000,52.715464,17.525773,100.000000,60.800000,0.967742,0.266667,0.533333
"ctrlmatch","381200044","The Necrobloom",64.000000,0.734375,"midrange","midrange",1.000000,0.515625,0.702128,0.480000,0.653617,0.031250,0.515625,0.004042,0.034232,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.078466,0.000000,20.000000,50.600000,56.121649,17.525773,100.000000,67.600000,0.906250,0.362035,0.702128
"ctrlmatch","381144548","Queza, Augur of Agonies",62.000000,0.725806,"aggro","aggro",0.420000,0.467742,0.644444,0.470000,0.647556,0.048387,0.527273,0.002389,0.026337,1.000000,1.000000,0.022222,1.000000,0.000000,0.533333,1.000000,0.000000,,0.000000,20.000000,66.700000,66.839175,17.525773,100.000000,84.300000,0.903226,0.339798,0.644444
"ctrlmatch","380024017","Zurgo Helmsmasher",63.000000,0.730159,"aggro","aggro",0.600000,0.461921,0.632631,0.430000,0.588913,0.033349,0.518725,0.001718,0.074820,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.106097,0.000000,20.000000,70.400000,63.476289,17.525773,100.000000,68.000000,0.809524,0.328161,0.632631
"ctrlmatch","361971802","Gorex, the Tombshell",65.000000,0.692308,"recursion","recursion",0.990000,0.446154,0.644444,0.420000,0.606667,0.030769,0.517857,0.003656,0.124599,1.000000,1.000000,0.000000,1.000000,0.000000,0.400000,1.000000,1.000000,,0.000000,20.000000,0.000000,49.329897,17.525773,100.000000,71.800000,0.876923,0.333730,0.644444
"ctrlmatch","378574306","Minwu, White Mage",61.000000,0.721311,"control","control",0.990000,0.409836,0.568182,0.380000,0.526818,0.000000,0.500000,0.000751,0.041817,1.000000,1.000000,0.000000,1.000000,0.000000,0.454545,1.000000,0.000000,-0.010499,0.000000,20.000000,0.000000,47.880412,17.525773,100.000000,99.900000,0.983607,0.284091,0.568182
"ctrlmatch","381379538","The Wandering Minstrel",56.000000,0.714286,"recursion","recursion",0.990000,0.446429,0.625000,0.450000,0.630000,0.053571,0.531915,0.003695,0.125518,1.000000,1.000000,0.025000,1.000000,0.000000,0.650000,1.000000,0.000000,,0.000000,20.000000,58.100000,58.158763,17.525773,100.000000,77.000000,0.803571,0.332447,0.625000
"ctrlmatch","380769451","Maarika, Brutal Gladiator",57.000000,0.701754,"control","control",1.000000,0.473684,0.675000,0.420000,0.598500,0.000000,0.500000,0.003002,0.109299,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.089514,0.000000,20.000000,28.500000,52.835052,17.525773,100.000000,81.600000,0.964912,0.337500,0.675000
"ctrlmatch","380374440","Sarulf, Realm Eater",67.000000,0.716418,"recursion","recursion",0.990000,0.462687,0.645833,0.460000,0.642083,0.000000,0.500000,0.003329,0.065602,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,1.000000,1.000000,,0.000000,20.000000,4.100000,46.222680,17.525773,100.000000,69.500000,0.955224,0.322917,0.645833
"ctrlmatch","376318375","Jegantha, the Wellspring",59.000000,0.694915,"recursion","recursion",1.000000,0.423729,0.609756,0.420000,0.604390,0.049135,0.530774,0.005776,0.135654,1.000000,1.000000,0.024390,1.000000,0.000000,0.000000,0.000000,1.000000,-0.082875,0.000000,20.000000,50.600000,56.208247,17.525773,100.000000,74.800000,0.881356,0.323643,0.609756
"ctrlmatch","378790324","Kitt Kanto, Mayhem Diva",63.000000,0.698413,"control","control",0.990000,0.412698,0.590909,0.400000,0.572727,0.000000,0.500000,0.004324,0.055487,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,52.100000,58.255670,17.525773,100.000000,73.000000,0.968254,0.295455,0.590909
"ctrlmatch","354285261","Frodo, Determined Hero",61.000000,0.704918,"control","control",1.000000,0.409836,0.581395,0.360000,0.510698,0.032787,0.520833,0.000785,0.025268,1.000000,1.000000,0.000000,1.000000,0.000000,0.418605,1.000000,0.000000,0.105453,0.000000,20.000000,0.000000,47.523711,17.525773,100.000000,99.900000,1.000000,0.302810,0.581395
"ctrlmatch","376961282","Donatello, Gadget Master",64.000000,0.718750,"tokens","midrange",0.165000,0.398438,0.554348,0.340000,0.473043,0.007813,0.504950,0.003606,0.228341,1.000000,0.500000,0.010870,1.000000,0.000000,0.478261,1.000000,1.000000,,0.000000,20.000000,48.800000,57.956701,17.525773,100.000000,77.200000,0.781250,0.279918,0.554348
"ctrlmatch","381367262","Tidus, Yuna's Guardian",63.000000,0.714286,"midrange","midrange",0.990000,0.476190,0.666667,0.480000,0.672000,0.014270,0.507606,0.000403,0.081680,1.000000,1.000000,0.022222,1.000000,0.000000,0.000000,0.000000,1.000000,-0.107958,0.000000,20.000000,64.400000,64.202062,17.525773,100.000000,85.100000,0.984127,0.338404,0.666667
"ctrlmatch","381184573","Lightning, Army of One",63.000000,0.730159,"control","midrange",0.848571,0.396825,0.543478,0.400000,0.547826,0.000000,0.500000,0.001220,0.044110,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,45.300000,60.661856,17.525773,100.000000,83.000000,1.000000,0.271739,0.543478
"ctrlmatch","380050334","Anzrag, the Quake-Mole",63.000000,0.714286,"midrange","midrange",0.742500,0.428571,0.600000,0.430000,0.602000,0.014270,0.508465,0.003822,0.118534,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.136788,0.000000,20.000000,29.300000,56.012371,17.525773,100.000000,82.100000,0.920635,0.305079,0.600000
"ctrlmatch","327725219","Arno Dorian",61.000000,0.721311,"recursion","recursion",0.990000,0.459016,0.636364,0.460000,0.637727,0.016393,0.509091,0.001648,0.117466,1.000000,1.000000,0.000000,1.000000,0.000000,0.522727,1.000000,1.000000,,0.000000,20.000000,70.400000,68.035052,17.525773,100.000000,89.500000,0.983607,0.323967,0.636364
"ctrlmatch","356439900","Commander Eesha",64.000000,0.703125,"control","control",0.990000,0.390625,0.555556,0.340000,0.483556,0.015625,0.510204,0.001790,0.071957,1.000000,1.000000,0.000000,1.000000,0.000000,0.444444,1.000000,0.000000,0.029198,0.000000,20.000000,0.000000,44.088660,17.525773,100.000000,88.600000,1.000000,0.283447,0.555556
"ctrlmatch","366216898","Moira and Teshar",61.000000,0.721311,"control","control",0.424286,0.360656,0.500000,0.330000,0.457500,0.032787,0.523810,0.001109,0.015699,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,52.581443,17.525773,100.000000,76.400000,0.868852,0.261905,0.500000
"ctrlmatch","378652398","Hurska Sweet-Tooth",63.000000,0.714286,"midrange","midrange",1.000000,0.492063,0.688889,0.490000,0.686000,0.015873,0.508197,0.003371,0.066727,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,1.000000,1.000000,-0.113584,0.000000,20.000000,48.800000,55.470103,17.525773,100.000000,88.600000,0.984127,0.350091,0.688889
"ctrlmatch","381150503","Sauron, the Dark Lord",64.000000,0.718750,"midrange","midrange",0.495000,0.421875,0.586957,0.360000,0.500870,0.062500,0.540000,0.004340,0.097552,1.000000,1.000000,0.021739,1.000000,0.000000,0.586957,1.000000,0.000000,,0.000000,20.000000,68.700000,61.082474,17.525773,100.000000,55.700000,0.906250,0.316957,0.586957
"ctrlmatch","381143168","Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",66.000000,0.742424,"midrange","midrange",0.495000,0.444444,0.598639,0.410000,0.552245,0.030303,0.517647,0.004500,0.091778,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.100944,0.000000,20.000000,70.400000,63.478351,17.525773,100.000000,62.700000,0.969697,0.309884,0.598639
"ctrlmatch","381364007","Ygra, Eater of All",64.000000,0.718750,"midrange","midrange",1.000000,0.546875,0.760870,0.550000,0.765217,0.014047,0.506505,0.003137,0.069037,1.000000,1.000000,0.000000,1.000000,0.043478,0.652174,1.000000,1.000000,,0.000000,20.000000,14.200000,50.987629,17.525773,100.000000,77.400000,0.984375,0.385384,0.760870
"ctrlmatch","380711172","Norin the Wary",64.000000,0.734375,"control","control",1.000000,0.423453,0.576617,0.390000,0.531064,0.017203,0.510367,0.001554,0.089803,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.050833,0.000000,20.000000,0.000000,51.286598,17.525773,100.000000,94.200000,0.984375,0.294286,0.576617
"ctrlmatch","378576185","Olivia Voldaren",63.000000,0.730159,"control","recursion",0.565714,0.412698,0.565217,0.410000,0.561522,0.015873,0.509804,0.003392,0.034150,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,70.400000,65.527835,17.525773,100.000000,76.300000,0.984127,0.288150,0.565217
"ctrlmatch","380158065","Sin, Spira's Punishment",50.000000,0.720000,"control","control",0.742500,0.500000,0.694444,0.480000,0.666667,0.060000,0.531915,0.008720,0.081082,1.000000,1.000000,0.027778,1.000000,0.000000,0.000000,0.000000,1.000000,-0.097515,0.000000,20.000000,7.900000,43.389691,17.525773,100.000000,57.400000,0.920000,0.369385,0.694444
"ctrlmatch","369217501","Chong and Lily, Nomads",59.000000,0.745763,"midrange","control",0.742500,0.423729,0.568182,0.390000,0.522955,0.015237,0.509154,0.001578,0.023240,1.000000,1.000000,0.000000,1.000000,0.000000,0.454545,1.000000,1.000000,,0.000000,20.000000,0.000000,51.775258,17.525773,100.000000,100.000000,0.864407,0.289292,0.568182
"ctrlmatch","381384481","Krenko, Mob Boss",63.000000,0.746032,"control","control",1.000000,0.446048,0.597894,0.430000,0.576383,0.001603,0.500900,0.002456,0.061430,1.000000,1.000000,0.000000,1.000000,0.000000,0.446809,1.000000,0.000000,-0.182044,0.000000,20.000000,45.300000,60.336082,17.525773,100.000000,88.700000,0.984127,0.299485,0.597894
"ctrlmatch","381394410","Baylen, the Haymaker",63.000000,0.746032,"midrange","midrange",0.247500,0.507937,0.680851,0.490000,0.656809,0.015873,0.507937,0.009626,0.235218,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,53.400000,61.393814,17.525773,100.000000,82.000000,0.984127,0.345829,0.680851
"ctrlmatch","381389277","Lorehold, the Historian",61.000000,0.721311,"conversion","conversion",0.220000,0.345918,0.479568,0.340000,0.471364,0.012585,0.509264,0.004140,0.163680,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,59.037113,17.525773,100.000000,83.600000,0.918033,0.244227,0.479568
"ctrlmatch","373302809","Boromir, Warden of the Tower",69.000000,0.695652,"control","control",1.000000,0.405797,0.583333,0.360000,0.517500,0.028986,0.518519,0.001857,0.052908,1.000000,1.000000,0.000000,1.000000,0.000000,0.395833,1.000000,0.000000,,0.000000,20.000000,0.000000,39.703093,17.525773,100.000000,65.500000,1.000000,0.302469,0.583333
"ctrlmatch","381391072","Jin Sakai, Ghost of Tsushima",72.000000,0.736111,"midrange","control",0.792000,0.375000,0.509434,0.330000,0.448302,0.013889,0.509434,0.001762,0.048658,1.000000,1.000000,0.018868,1.000000,0.000000,0.490566,1.000000,1.000000,0.016458,0.000000,20.000000,0.000000,42.800000,17.525773,100.000000,45.900000,1.000000,0.259523,0.509434
"ctrlmatch","381385413","Millicent, Restless Revenant",65.000000,0.738462,"midrange","midrange",1.000000,0.430769,0.583333,0.380000,0.514583,0.015385,0.509091,0.001234,0.046981,1.000000,1.000000,0.020833,1.000000,0.000000,0.541667,1.000000,0.000000,,0.000000,20.000000,0.000000,45.901031,17.525773,100.000000,75.500000,0.953846,0.296970,0.583333
"ctrlmatch","380692764","Olivia Voldaren",64.000000,0.734375,"control","control",0.707143,0.421875,0.574468,0.360000,0.490213,0.015625,0.509434,0.003503,0.036570,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.207626,0.000000,20.000000,0.000000,50.610309,17.525773,100.000000,75.700000,1.000000,0.292654,0.574468
"ctrlmatch","374714042","Chong and Lily, Nomads",65.000000,0.707692,"midrange","control",0.742500,0.463092,0.654370,0.390000,0.551087,0.016939,0.509315,0.002839,0.047712,1.000000,1.000000,0.000000,1.000000,0.000000,0.521739,1.000000,1.000000,,0.000000,20.000000,45.300000,54.222680,17.525773,100.000000,66.100000,0.923077,0.333280,0.654370
"ctrlmatch","381375373","Azlask, the Swelling Scourge",62.000000,0.709677,"recursion","recursion",0.990000,0.338710,0.477273,0.340000,0.479091,0.048387,0.538462,0.005597,0.139181,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,1.000000,-0.097916,0.000000,20.000000,52.100000,51.189691,17.525773,100.000000,47.300000,0.741935,0.256993,0.477273
"ctrlmatch","381150157","Gornog, the Red Reaper",62.000000,0.725806,"control","control",1.000000,0.420984,0.580022,0.400000,0.551111,0.001629,0.500969,0.001083,0.063532,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,51.845361,17.525773,100.000000,99.900000,1.000000,0.290573,0.580022
"ctrlmatch","359649725","Uncle Iroh",69.000000,0.710145,"control","control",0.742500,0.465232,0.655123,0.410000,0.577347,0.054604,0.531172,0.002522,0.121770,1.000000,1.000000,0.000000,1.000000,0.000000,0.551020,1.000000,1.000000,-0.187759,0.000000,20.000000,59.800000,56.659794,17.525773,100.000000,45.600000,0.971014,0.347983,0.655123
"ctrlmatch","381376629","The Wise Mothman",61.000000,0.737705,"control","control",1.000000,0.460672,0.624467,0.440000,0.596444,0.018049,0.509991,0.003279,0.099505,1.000000,1.000000,0.022222,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,50.600000,57.278351,17.525773,100.000000,73.800000,0.967213,0.318472,0.624467
"ctrlmatch","381381431","Betor, Ancestor's Voice",59.000000,0.711864,"midrange","midrange",1.000000,0.493237,0.692881,0.490000,0.688333,0.001712,0.500869,0.002814,0.054599,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.092690,0.000000,20.000000,0.000000,49.214433,17.525773,100.000000,85.500000,0.915254,0.347043,0.692881
"ctrlmatch","381125524","Rat King, Verminister",63.000000,0.746032,"recursion","recursion",0.990000,0.523810,0.702128,0.460000,0.616596,0.063492,0.532258,0.004514,0.080020,1.000000,1.000000,0.021277,1.000000,0.021277,0.446809,1.000000,1.000000,,0.000000,20.000000,0.000000,52.830928,17.525773,100.000000,100.000000,0.952381,0.373713,0.702128
"ctrlmatch","379735886","Nissa, Worldsoul Speaker",61.000000,0.737705,"control","control",0.495000,0.502732,0.681481,0.500000,0.677778,0.060109,0.531792,0.005365,0.137054,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,1.000000,0.000000,0.028312,0.000000,20.000000,56.100000,54.253608,17.525773,100.000000,83.100000,0.901639,0.362406,0.681481
"ctrlmatch","369185448","Basandra, Battle Seraph",65.000000,0.723077,"control","midrange",0.848571,0.401554,0.555341,0.380000,0.525532,0.016939,0.510773,0.002002,0.037293,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,54.063918,17.525773,100.000000,59.900000,0.984615,0.283653,0.555341
"ctrlmatch","381384488","Giada, Font of Hope",63.000000,0.746032,"midrange","control",0.495000,0.333333,0.446809,0.320000,0.428936,0.000000,0.500000,0.000959,0.022657,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.053818,0.000000,20.000000,42.500000,51.397938,17.525773,100.000000,83.000000,0.857143,0.223404,0.446809
"ctrlmatch","381196417","Felothar the Steadfast",61.000000,0.721311,"control","control",1.000000,0.508197,0.704545,0.510000,0.707045,0.014738,0.507357,0.001733,0.087386,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,47.913402,17.525773,100.000000,84.800000,0.983607,0.357456,0.704545
"ctrlmatch","381202920","Wilhelt, the Rotcleaver",70.000000,0.742857,"control","tokens",0.848571,0.485714,0.653846,0.390000,0.525000,0.095238,0.554348,0.004617,0.048985,1.000000,1.000000,0.019231,1.000000,0.000000,0.615385,1.000000,1.000000,-0.202180,0.000000,20.000000,66.700000,58.144330,17.525773,100.000000,43.600000,0.957143,0.362458,0.653846
"ctrlmatch","345832347","Hancock, Ghoulish Mayor",60.000000,0.716667,"control","control",0.707143,0.400000,0.558140,0.370000,0.516279,0.000000,0.500000,0.002053,0.030542,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,49.665979,17.525773,100.000000,94.400000,0.966667,0.279070,0.558140
"ctrlmatch","381383860","Jodah, the Unifier",70.000000,0.714286,"control","control",0.742500,0.328571,0.460000,0.320000,0.448000,0.042857,0.534884,0.006601,0.084706,1.000000,1.000000,0.020000,1.000000,0.000000,0.640000,1.000000,1.000000,-0.219540,0.000000,20.000000,58.100000,48.653608,17.525773,100.000000,28.200000,0.971429,0.246047,0.460000
"ctrlmatch","381143306","Orvar, the All-Form",63.000000,0.730159,"tokens","control",0.330000,0.460317,0.630435,0.440000,0.602609,0.010582,0.505814,0.004028,0.242157,1.000000,0.500000,0.010870,1.000000,0.000000,0.369565,1.000000,1.000000,,0.000000,20.000000,0.000000,51.876289,17.525773,100.000000,100.000000,0.936508,0.318883,0.630435
